_id,text
ObjectId(59fd60d5c1668e6f02250f43),Can I make some fields in my service create only? For example user.email to be available in create/get/find but unavailable in update/patch? Or at least make it server only. I would appreciate some directions.
ObjectId(59fd60d5c1668e6f02250f44),can I pass custom variable to authenticate? so the API can know whether it should block login from the admin app?
ObjectId(59fd60d5c1668e6f02250f45),Hi everyone. May I ask how can I do database something like ?receive_datetime=null?
ObjectId(59fd60d5c1668e6f02250f46),"can I declare to few services in user.service? I want add additional service and use hooks for user service. But ""userEmailService"" is undefined after creating service. With ""users"" service everything ok
// Initializes the users service on path /users
const createService = require('feathers-sequelize');
const createModel = require('../../models/users.model');
const hooks = require('./users.hooks');
const filters = require('./users.filters');

module.exports = function () {
  const app = this;
  const Model = createModel(app);
  const paginate = app.get('paginate');

  const options = {
    name: 'users',
    Model,
    paginate
  };

  const optionsUserEmail = {
    name: 'userEmail',
    Model,
    paginate
  };

  // Initialize our service with any options it requires
  app.use('/users', createService(options));
  app.use('/users/email', createService(optionsUserEmail));

  // Get our initialized service so that we can register hooks and filters
  const service = app.service('users');
  const userEmailService = app.service('userEmail');
  console.log(userEmailService);

  
  service.hooks(hooks);
  //userEmailService.hooks(hooks);

};
"
ObjectId(59fd60d5c1668e6f02250f47),"hello folks , how can i prevent inserting data into database using before hook if there is some invalid data ... i want to send some response to the user also like {""erro code"" : 403 , ""error message"" : ""some error message""}. obviously i dont want t insert unwanted data into database"
ObjectId(59fd60d5c1668e6f02250f48),how can I validate all fields when calling PATCH ? use case: I can leave all fields = null when status=draft but I need to validate all fields when status=submitted
ObjectId(59fd60d5c1668e6f02250f49),"Hey guys, how can I remove fields with discard from auth service ?"
ObjectId(59fd60d5c1668e6f02250f4a),"@kenny.ma You can use the json-schema compatible validateSchema hook for most things. You can in addition write your own custom function for specialized validations and call it with the validate hook.
how can I validate all fields when calling PATCH ? use case: I can leave all fields = null when status=draft but I need to validate all fields when status=submitted"
ObjectId(59fd60d5c1668e6f02250f4b),"@pauln19 In the hook, throw require('feathers-errors').BadRequest('General err msg', { errors: { field1Name: 'Specific err msg', field2Name: ... } } )
hello folks , how can i prevent inserting data into database using before hook if there is some invalid data ... i want to send some response to the user also like {""erro code"" : 403 , ""error message"" : ""some error message""}. obviously i dont want t insert unwanted data into database"
ObjectId(59fd60d5c1668e6f02250f4c),With the feathers-knex can I get a similar behaviour as sequelize for making associations?
ObjectId(59fd60d5c1668e6f02250f4d),can I instead re-use the same generic class file for multiple services?\
ObjectId(59fd60d5c1668e6f02250f4e),"I'm trying to adapt the sys_user with this:
const options = {
        Model: sys_user(app.get('mfp_sequelize')),
        paginate: false,
        sort: { user_name: 1 }
    };
But the authentication select doesn't accept that. Can I put this in a config of authentication?"
ObjectId(59fd60d5c1668e6f02250f4f),"can I populate array of ObjectIds *Conv. Model*
  
{
    toPhone: { type: String, index: true },
    classIds: [{ type: Schema.Types.ObjectId }],
    conversation: { type: Array, default: [] },
    hasRead: { type: Boolean, default: false, index: true },
}

And I have seperate service for class as classes and I want to populate all class objects in classIds while getting this Conv. model I tried hooks.populate but not working for me"
ObjectId(59fd60d5c1668e6f02250f50),"@marshall thank you. I use
app.passport.verifyJWT(ExtractJwt.fromHeader('authorization')(params), config).then(result => {})

it helps. I have next object:
{ usersId: 2,
  iat: 1497277543,
  exp: 1497363943,
  aud: 'https://yourdomain.com',
  iss: 'feathers',
  sub: 'anonymous' }

Can I add additional fields in config? Example part of my config :
""jwt"": {
      ""header"": {
        ""type"": ""access""
      },
      ""audience"": ""https://yourdomain.com"",
      ""subject"": ""anonymous"",
      ""issuer"": ""feathers"",
      ""algorithm"": ""HS256"",
      ""expiresIn"": ""1d""
    },
    ""local"": {
      ""entity"": ""users"",
      ""service"": ""users"",
      ""usernameField"": ""email"",
      ""passwordField"": ""password""
    },
    ""cookie"": {
      ""enabled"": true,
      ""name"": ""feathers-jwt"",
      ""httpOnly"": false,
      ""secure"": false
    }
  },
"
ObjectId(59fd60d6c1668e6f02250f51),how can i deploy a feathersjs app with mongoose on Microsoft Azure?
ObjectId(59fd60d6c1668e6f02250f52),"@orimoyegun Deploy just as you would a plain JS app.
how can i deploy a feathersjs app with mongoose on Microsoft Azure?"
ObjectId(59fd60d6c1668e6f02250f53),"Thanks for your reply. Yes I have no issue calling the third party api. I am mostly wondering how can I insert, or update a database record using a feathers service within my app. Is there a programmatic usage of a Feathers service? I don't want to make http requests to the service itself. I'd like to just do something like: messages.create() instead of sending a POST request to that endpoint.
@lenny If I understand correctly you want, within a setInterval, to call a non-Feathers API on another server and then update a Feathers service. There is nothing particularly Feathers about this, just JS. Feathers REST and WebSocket clients cannot call a random non-Feathers server. You'd have to use fetch, axios, superagent, etc."
ObjectId(59fd60d6c1668e6f02250f54),how can i do a GET call of a web api inside my feathers service
ObjectId(59fd60d6c1668e6f02250f55),"Hi. I have a shared backend for 2 different apps (e.g. app1 and app2). Now, my question is: ""On the backend, how can I determine if a certain request comes from app1 or app2?"""
ObjectId(59fd60d6c1668e6f02250f56),"Alright, maybe I don't need to save user data in my database. Can I access them somehow on the client? And if so, then how? Anyway many thanks for ur answer, saved my day 😉"
ObjectId(59fd60d6c1668e6f02250f57),"Hi guys I need your help. How can I create an asynchronous initialization of a service? I'm working on a dummy project and I have 3 different services (A,B and C). I want to start the service A and B right away. However, the service C need to perform an set of asynchronous calls. When async calls are completed I want to start the service C and the application itself. Is this possible? If so, how?"
ObjectId(59fd60d6c1668e6f02250f58),How can I query a belengsToMany association?
ObjectId(59fd60d6c1668e6f02250f59),can i use both *Mongoose* and *Mongodb* in same project ?
ObjectId(59fd60d6c1668e6f02250f5a),How can I pass throught the Feathers adapter?
ObjectId(59fd60d6c1668e6f02250f5b),I did console log in service. What can I make wrong. I mean just wanted to use that in service file
ObjectId(59fd60d6c1668e6f02250f5c),"Hey all. A question with feathers-vuex. I have this running and can add actions to my files which relate to a service defined in the store. Now where can I best make it that the find includes it related table so I can select on a column in that tabel. The column is already in the dataset the service returns, but you can't use that for then it says column unknown"
ObjectId(59fd60d6c1668e6f02250f5d),"@edgar.koster You may get an answer faster in the vue channel.
Hey all. A question with feathers-vuex. I have this running and can add actions to my files which relate to a service defined in the store. Now where can I best make it that the find includes it related table so I can select on a column in that tabel. The column is already in the dataset the service returns, but you can't use that for then it says column unknown"
ObjectId(59fd60d6c1668e6f02250f5e),can I send the token from the oauth provider and send it to feathers and get a token to log in?
ObjectId(59fd60d6c1668e6f02250f5f),"amaurymartiny uploaded a file: Thanks @marshall, it worked! I have another question: after I do a socket.emit('authenticate') with the accessToken, I get a response, as in the screenshot, with null as a name. How can I listen with socket.on('??') that the user is authenticated?"
ObjectId(59fd60d6c1668e6f02250f60),"this is wonderful start, can i run the example standalone?"
ObjectId(59fd60d6c1668e6f02250f61),"Hi guys, I need to share a common instance of a third party sdk between various services... how can I do it? Right now I intialize it inside every service where I need it..."
ObjectId(59fd60d6c1668e6f02250f62),how can I return a custom object on get('custom') ? instead of 404
ObjectId(59fd60d6c1668e6f02250f63),"but , now, how can I login (let's say, via Postman) in order to get my JWT Access Token?"
ObjectId(59fd60d6c1668e6f02250f64),"How can i add option ""jwtFromRequest: fromUrlQueryParameter(param_name)"" in feathers-authentication-jwt?"
ObjectId(59fd60d6c1668e6f02250f65),Can I create my own index.js file
ObjectId(59fd60d6c1668e6f02250f66),"How can I query for a document using .find() then obtain it's id so that I can remove it? This is what I'm trying to do:
contact.remove(contact.find({ myId : '000000'}).then(data => data.myId == 'someID'));
"
ObjectId(59fd60d6c1668e6f02250f67),can I generate client certs and sign them with let’s encrypt ?
ObjectId(59fd60d6c1668e6f02250f68),How can I manage authetication with https://github.com/feathersjs/feathers-redux I am trying to understand https://github.com/eddyystop/feathers-reduxify-authentication is there any new documentation?
ObjectId(59fd60d6c1668e6f02250f69),"Hi all! I have been looking at the docs for feathers and so far, I understand that the ""local"" strategy for authentication works like username/password. In my case however, I need to have one authentication for username/password and another authentication for api client ID/client secret. Currently in the config there is only one ""local"" object in the ""authentication"" object. In this case, how can I setup feathers to support multiple ""local"" authentications?"
ObjectId(59fd60d6c1668e6f02250f6a),"Hi guys, can't understand if it's possible to use ""contains search"" with feathers. I am using MySQL Database, if there is no feathersAPI for that feature - can I run SQL command through the object by myself?"
ObjectId(59fd60d6c1668e6f02250f6b),"Hi, I'm trying to debug a hook error, but feathers-errors seems to be swallowing up the stack trace. Can I disable feathers-errors (temporarily) or somehow get it to show me the stack trace of the actual error?"
ObjectId(59fd60d6c1668e6f02250f6c),how can I ensure app() is ready before running my test suite?
ObjectId(59fd60d6c1668e6f02250f6d),"hi, should I be creating a db connection in each of my services as in this example? https://legacy.docs.feathersjs.com/databases/knexjs.html or can I create it once somewhere and use it in all my services?"
ObjectId(59fd60d6c1668e6f02250f6e),"are there any supports for angular 2? if so, can I see what setup is neccessary to use feathers w socket.io ? 🙂 thanks"
ObjectId(59fd60d7c1668e6f02250f6f),should I be creating a db connection in each of my services as in this example? https://legacy.docs.feathersjs.com/databases/knexjs.html or can I create it once somewhere and use it in all my services?
ObjectId(59fd60d7c1668e6f02250f70),"Alright, so basically I will make another hook.app.//service call to populate it or can I just set the sequelize params ?"
ObjectId(59fd60d7c1668e6f02250f71),How can I disable REST routes for a service?
ObjectId(59fd60d7c1668e6f02250f72),"I’m sending a PATCH request using postman and sending parameters as JSON. Where can I debug what I’m receiving in feathers? I thought params.query should contain that info but it seems not. This is the code I’m using:
var request = require(""request"");
var options = { method: 'PATCH',
  url: 'http://localhost:3030/product-child/596eeb46dbe65a061bd65ce2',
  headers: 
   { 'postman-token': '3fbfee02-ec4f-19ec-3f1b-17fe43153509',
     'cache-control': 'no-cache',
     'content-type': 'application/json' },
  body: { changeMe: 123334 },
  json: true };
request(options, function (error, response, body) {
  if (error) throw new Error(error);
  console.log(body);
});
"
ObjectId(59fd60d7c1668e6f02250f73),"Noob question, with feathers can I create a service inside a service? Say /messages would exist but inside messages could I have /messages/bob ? Specifying the of a service path in 'feathers generate service' causes a no record found error when trying to access the service. Any help appreciated."
ObjectId(59fd60d7c1668e6f02250f74),"mm... I mean in the case of
    this.orders = app.service('orders');

    this.orders.on('created', order => this.notifyIfUnassigned(order));
can I get params as well as order?"
ObjectId(59fd60d7c1668e6f02250f75),"What I'd really like to understand is where is this crucial data accessToken supplied in authentication over socketio. It's very clear in REST how this hook would work, it will pick up the token from the custom header x-user-token I've provided. But how does this really work over socketio, and how can I tweak the auth.hook.authenticate to work well with this custom setup"
ObjectId(59fd60d7c1668e6f02250f76),"This for example, how can I set the accesstoken in the body of the get request?"
ObjectId(59fd60d7c1668e6f02250f77),Can I remplace body parser with this ?
ObjectId(59fd60d7c1668e6f02250f78),"just downloaded slack and using it to get started on a personal project. Mostly new to mobile app dev also, so excuse the newbie question. I'm setting up feathers with knexjs and connecting to mysql. I used the generator to generate a users service. Tried to start up the server and get Access denied for user 'root'@'localhost' (using password: NO). Noticed the default doesn't use a mysql password, just the connection string stored in the default.json file. Is that recommended or should I be setting it up to use a password, and if so how can I do that in a secure way?"
ObjectId(59fd60d7c1668e6f02250f79),"Hi, how can I set the amount of results returned by every service (default value?) but application wide, not setting it for each service? Thanks"
ObjectId(59fd60d7c1668e6f02250f7a),How can I set headers to use CORS in my app? E. g. my frontend can talk with the backend.
ObjectId(59fd60d7c1668e6f02250f7b),how can i get the proper error message using feathers
ObjectId(59fd60d7c1668e6f02250f7c),"how can i resolve this warning message ""Possible EventEmitter memory leak detected. 65 connection listeners added. Use emitter.setMaxListeners() to increase limit"""
ObjectId(59fd60d7c1668e6f02250f7d),I’m working on integrating thirdparty authentication (oauth/openid) with a react client… my though is to redirect the user to the API route => to the provider => API return route => client route … In the last step I need to include the generated jwt token in a query param in order to transfer the JWT to the client .. how can I include that in the successRedirect?
ObjectId(59fd60d7c1668e6f02250f7e),Or can I somehow pass the cookie in the successRedirect?
ObjectId(59fd60d7c1668e6f02250f7f),Any idea how can I fix that…
ObjectId(59fd60d7c1668e6f02250f80),"is there any way to assign object of one user in field of another user through feathers-seeder like I created two users through feather-seeder configuration like
module.exports = {
  services: [
    {
      path: 'users',
      randomize: false,
      templates: [
        {
          name: 'Pat Raftera',
          email: 'pat@example.com',
          password: 'password',
          canCreateSessions: true
        },
        {
          name: 'Austin', 
         email: 'austin@example.com',
          password: 'labels2016',
          canCreateSessions: false
        }
      ]
    }
  ]
}
We have followers field in user schema followers: [{ type: mongoose.Schema.Types.ObjectId, ref: 'users' }] so how can I assign Austin as a follower of Pat Raftera through feathers-seeder configuration"
ObjectId(59fd60d7c1668e6f02250f81),how can i update a document on the server
ObjectId(59fd60d7c1668e6f02250f82),"I hope a simple question: how can I access one service from another? Because I need to loop through large numbers of records, I can't use a hook to perform the call"
ObjectId(59fd60d7c1668e6f02250f83),"I have two questions about feathers-blob, using S3: - How can I upload to a different path using feathers-blob? The key field passed to s3-blob-store seems to always be file_hash.ext, without the possibility to add a folder path before - If I upload a Multipart file to my server, and I want to server to upload it to S3. Do I base64-encode it first on the server (as per the File uploading tutorial), pass it to feathers-blob, which himself decodes it to a buffer, and upload that buffer to S3? Looking at the code seems that it's done like this, seems like a lot of effort."
ObjectId(59fd60d7c1668e6f02250f84),"hey guys, i have a project with laravel backend api, now i want to move the chat service to mongodb and make it real-time, on top of feathers... so, the client app would communicate with feathers backend on socket.io, the thing i need to solve is authenticating the user to fetch his messages - i already use JWT for laravel authentication, theoretically, can i use the same generated JWT for feathers, provided i share the secret key between laravel and feathers, without a users collection in mongo?"
ObjectId(59fd60d7c1668e6f02250f85),- - How Can I get the logged user in a custom service? I found the populateUser used in old version only.
ObjectId(59fd60d7c1668e6f02250f86),"Hi, I'm using feathers-vuex with nedb and the code of the feathers-chat-vuex as an starting point. However I have 2 indexes instead of only 1, so how can I change the following code to show a custom error depending on the error returned by the server?
this.createUser({cedula, apellidosNombres, email, fechaNacimiento, contrasena})
            .then(response => this.authenticate({ strategy: 'local', cedula, apellidosNombres, email, fechaNacimiento, contrasena }))
            // Just use the returned error instead of mapping it from the store.
            .catch(error => {
              // Convert the error to a plain object and add a message.
              let type = error.errorType
              error = Object.assign({}, error)
              error.message = (type === 'uniqueViolated')
                ? 'La cédula o correo electrónico ya está en uso.'
                : 'Hubo un error en el registro.'
              this.serverError = error
            })
"
ObjectId(59fd60d8c1668e6f02250f87),How can I increment / decrement using sequelize ?
ObjectId(59fd60d8c1668e6f02250f88),How can I send created / patched events only to users that are on the page which refer to that update ?
ObjectId(59fd60d8c1668e6f02250f89),- Can I change the provider on the first hooks (professional service)? Is a secure approach?
ObjectId(59fd60d8c1668e6f02250f8a),"Hello all. Noob to feathers. I have a question regarding doing a mongodb $push on a JSON field using feathers. I read through a issue post on github https://github.com/feathersjs/feathers-mongoose/issues/165#issuecomment-282206324. There is some code at the bottom of the page that could be used to do the $push. My question is where would this code go? In a service hook? Or how can I make this work through a hook. Referenced code:
// Create a dummy Message
app.service('messages').create({
 text: 'Message created on server',
 items: [ 'a' ]
}).then(function(message) {
 return app.service('messages').update(message._id, {
   $push: { items: 'b' }
 });
}).then(message => console.log('Created and pushed message', message));
This part of the code I assume
app.service('messages').update(message._id, {
   $push: { items: 'b' }"
ObjectId(59fd60d8c1668e6f02250f8b),How can I replace the ID field with another field in a create hook?
ObjectId(59fd60d8c1668e6f02250f8c),I would like to continue developing my app which is basically a chat app. I wanted to ask something .. Mainly most of the users will use the app with their mobile devices. What are the different available options for me? Can I develop a simple Responsive Web Page and this will enough? or should I use frameworks like React Native / VUE Js ? What's the thing also with Cordova? Phonegap? Ionic? do I need to learn this as well ? Thanks 🙂
ObjectId(59fd60d8c1668e6f02250f8d),And later I will see how can I integrate react / react-native
ObjectId(59fd60d8c1668e6f02250f8e),"hey, I've got a service set up which is essentially a key:value list of settings stored in a mongodb. The rest of my feathers app relies on these settings - how can I ensure these settings are loaded before trying to do anything else in the app? Can I hook/override the feathers ready functionality?"
ObjectId(59fd60d8c1668e6f02250f8f),"hmm, so can I do something like app.set(""dynamicSettings"", app.service(""settings"").find())?"
ObjectId(59fd60d8c1668e6f02250f90),but also how can I make the rest of the app wait for that to be set?
ObjectId(59fd60d8c1668e6f02250f91),"Guys, I am loading rows related for a table and I have various queries instead a inner join. How can I have inner join among tables on feathersjs?"
ObjectId(59fd60d8c1668e6f02250f92),Can I make the ID parameter in a get optional?
ObjectId(59fd60d8c1668e6f02250f93),Can I have a unique query to load the states instead various queries?
ObjectId(59fd60d8c1668e6f02250f94),"""Can I have a unique query to load the states instead various queries?"" You will have to clarify that."
ObjectId(59fd60d8c1668e6f02250f95),Found something for Express. Can I do the same here?
ObjectId(59fd60d8c1668e6f02250f96),How can i use socket connection in services to listen different event of socket?
ObjectId(59fd60d8c1668e6f02250f97),"Hey! I'm trying to setup sequelize relations on a service, I've got the following hook -
const setRelationships = context => {
  postgres.models.customers.hasMany(postgres.models.addresses)
  context.params.sequelize = {
    include: context.app.service('addresses').Model
  }
}

I have 1 customer record with 2 addresses. Feathers returns two duplicate customer records with flattened ""addresses.id"": properties. How can I setup feathers to return the single customer record, with an addresses array?"
ObjectId(59fd60d8c1668e6f02250f98),But how can I authenticate with the feathers client after obtaining the JWT?
ObjectId(59fd60d8c1668e6f02250f99),"@ryan.wheale . Can I do:
function (req, res, next) {
  req.feathers.req = req;
  next();
}

to have access to the full req object inside my hook using hook.params.req or would there be any issue?"
ObjectId(59fd60d8c1668e6f02250f9a),"In other words, how can I hide a service from the rest (or any transport in general)?"
ObjectId(59fd60d8c1668e6f02250f9b),"Hi guys, I’m new at Feathers, I’m having a problem when testing it, I’m making the basic test to create and update users, in the end in the after function I remove the users from the database, the problem is that it keeps not working as the remove function of the model has a hook that it states that it must be authenticated to remove users, as obviously I’m not passing the Token on Users.remove(null, () => {}), how can I do this test?"
ObjectId(59fd60d8c1668e6f02250f9c),"@pmiralopes Best might be to authenticate the user in the test. Otherwise you can consider making your test call like service.remove(... , { _isTest: true } } and conditioning your auth hook like iff(context => !context.params._isTest, authhook()).
Hi guys, I’m new at Feathers, I’m having a problem when testing it, I’m making the basic test to create and update users, in the end in the after function I remove the users from the database, the problem is that it keeps not working as the remove function of the model has a hook that it states that it must be authenticated to remove users, as obviously I’m not passing the Token on Users.remove(null, () => {}), how can I do this test?"
ObjectId(59fd60d8c1668e6f02250f9d),"In my opinions, it is not good approach. In the end, FP or OO is a paradigm programming; you should start by thinking in their concept. I use to start my fp by write comment: ok given number a and number b; how can I calculate summary of them"
ObjectId(59fd60d8c1668e6f02250f9e),"It’s not about extremist, the guy who write that article did an experiment asking “can I go 100% FP in Javascript”, and he succeeded … I’m not saying everyone should do it but it is interesting to read"
ObjectId(59fd60d9c1668e6f02250f9f),"Guys, how can I work with auth 2 authentication and a js app? Does someone have a sample?"
ObjectId(59fd60d9c1668e6f02250fa0),So how can I harness sequelizes query -> where translations?
ObjectId(59fd60d9c1668e6f02250fa1),"^ How can I do that with Object.assign(hook.params.query, { something: ""else"" });?"
ObjectId(59fd60d9c1668e6f02250fa2),"Hey guys ! On my hook, how can I get my mongo (from mongoose) db connection"
ObjectId(59fd60d9c1668e6f02250fa3),"Hey guys ! On my hook, how can I get my mongo (from mongoose) db connection I need to use gridFS in on of my service and I have to set it up first. For that I update moongose.js"
ObjectId(59fd60d9c1668e6f02250fa4),"The data is written inside the database when the code goes into the ""service part"". So if I want to get the _id of a record I have to use a after hook ? And how can I get access to the current _id object ? (Mongoose)."
ObjectId(59fd60d9c1668e6f02250fa5),When doing createJWT can I pass a user ID that the JWT will contain whenever a request is made containing the JWT in the header?
ObjectId(59fd60d9c1668e6f02250fa6),"I'm developing a simple real-time application with React Native. To put it simply; How can I use Service .find() method in real-time? I want to get real-time datas about a specific Topic ID. I need a code like the one below.
app.service('messages').on('find', { topidId: private-topic-id }, data => this.setState({data}));
"
ObjectId(59fd60d9c1668e6f02250fa7),Hey guys! How can I generate a token from a custom route using featherjs? Any internal method?
ObjectId(59fd60d9c1668e6f02250fa8),"Hi, how can I work with senecajs + featherjs + rabbitmq?"
ObjectId(59fd60d9c1668e6f02250fa9),"@marshall I noticed you are a contributer on feathers-vuex. We are using that at work. Firstly, thanks for your contributions. I have a gotten to the point in passwordless auth where I can authenticate with jwt strategy on the client. Our auth store module is managed by feathers-vuex. After authenticating then fetching the user, how can I put it into the auth state?"
ObjectId(59fd60d9c1668e6f02250faa),"hey guys, can i use feathers-vuex in nuxt.js? has anyone some information?"
ObjectId(59fd60d9c1668e6f02250fab),"I'm having an after-hook and this implementation inside:
fs.createReadStream(filePath)
      .pipe(parse({ delimiter: ',' }))
      .on('data', (line) => {
        // ... do stuff
      })
      .on('end', () => {
        //... do stuff
     
        console.log('this is printed only after the response is returned');
        return Promise.resolve(hook);
      })
      .on('error', (err) => {
        return Promise.reject(new errors.GeneralError('Could not parse CSV data.'));
      });

But the response is returned before the stream functionality is finished. I assumed that fs.createReadStream is synchronous, but I guess the on and pipe appendings are not. Therefore, I tried to return fs.createReadStream but I would get after-hook returned an invalid hook object error. If I return Promise.resolve(hook) after the whole stream functionality, the result is the same as the initial. How can I chain the stuff so that I return only after the .on('end') is done?"
ObjectId(59fd60d9c1668e6f02250fac),"Guys, on the patch before hook can i get the old register (stored before) loaded from database to update? I need getting in the patch before hook the register data."
ObjectId(59fd60d9c1668e6f02250fad),But how can I authenticate with it?
ObjectId(59fd60d9c1668e6f02250fae),"Hello, i have a hook 'decideSomething' and a two function in many services. const decideSomething= commonHooks.iff(hook=> booleanFunction , doSomething) .else(doSomethingElse) how can i pass the functions so that all the services just pass their respective *doSomething* and *doSomethingElse* hooks to the more general decideSomething Hook??"
ObjectId(59fd60d9c1668e6f02250faf),"hi, how can I disable a hook call, when I internally call find function, thanks"
ObjectId(59fd60d9c1668e6f02250fb0),"Can I (with a hook) change all incoming requests to Posts? (I have a service that will mimic an API endpoint and it takes a POST only. I want to take all request info (headers, body etc) and pass it in the psot for the service to deal with. Much like request.bin would do."
ObjectId(59fd60d9c1668e6f02250fb2),or can I simply call an attempt to authenticate and send a strategy name that I already registered in the feathers server?
ObjectId(59fd60d9c1668e6f02250fb1),"Hi, I have an entity that contains an array of id's and I need to populate that entity with the referenced id's, how can I do it using populate hook? Thanks!"
ObjectId(59fd60d9c1668e6f02250fb3),if so can I add session specific fields to the object?
ObjectId(59fd60d9c1668e6f02250fb4),I am using mongoose. How can I disable update completely?
ObjectId(59fd60d9c1668e6f02250fb5),hello. can I import a json config file using const conf = require('../config.json')
ObjectId(59fd60d9c1668e6f02250fb6),Can I disable pagination for a service when I use the client in the backend?
ObjectId(59fd60dac1668e6f02250fb7),"Whenever I use ""populate"" in an after hook, I am also geting ""_include"" in my result - how can I turn this off generically across all services?"
ObjectId(59fd60dac1668e6f02250fb8),"Hi, how can I generate a download instead of return json data for a specific service? ... thanks"
ObjectId(59fd60dac1668e6f02250fb9),I want to create a service that will basically take in a long string and run it through html-entities decode() and return it back to the caller - Can I use the generators to set up something like this?
ObjectId(59fd60dac1668e6f02250fba),"How can I get create() to accept a string? app.use('/html-entities-decode', bodyParser.text(), createService(options)); produces this error: {""name"":""GeneralError"",""message"":""First parameter for 'create' must be an object"",""code"":500,""className"":""general-error"",""data"":{},""errors"":{}}"
ObjectId(59fd60dac1668e6f02250fbb),what's the solution for this? can i try to bind to different ports?
ObjectId(59fd60dac1668e6f02250fbc),"Hi there. I tried to modify the SQL (using KnexJS) in a hook but seems after I save it hook.params.knex = newStatement, it won't apply any query (example : ?user=1&account=2) to the SQL, is it normal or how can I apply that query ?"
ObjectId(59fd60dac1668e6f02250fbd),"Hey all, quick question ... I am trying to monitor specific items in a collection ... I have 1000s of items in a collection e.g. app.service('messages') .on('created', message => console.log('New message created', message)); so this console log is going mental 😛 can I filter the items I watch? e.g. app.service('messages').find({userId:1}) .on('created', message => console.log('New message created', message));"
ObjectId(59fd60dac1668e6f02250fbe),"Hi, how can I restrict the access to the users ""find"" without blocking the /authentication request, if I use restrictToAdmin on users-before-find i get fn.bind is not a function on /authentication"
ObjectId(59fd60dac1668e6f02250fbf),can I ask why you're transpiling?
ObjectId(59fd61d4c1668e6f02250fc0),What is the main advantage to using feathersjs-socketio on the client vs vanilla socketio?
ObjectId(59fd61d4c1668e6f02250fc1),"Hi guys, first of all thanks for your amazing framework ! I am trying implementing something a bit special, but I am not sure what is the right way for doing it with Feathers. When some of my services are called, I would like to emit a different event and data to some clients as well. If for instance we take the scenario of a basic chat application, when a message is created, all the clients receive a created event with the same data (if i am not wrong). I would like, in my case, that some clients receive a different event with different data as well. Many thanks if you have any suggestions how to implement that properly 🙂"
ObjectId(59fd61d5c1668e6f02250fc2),"What is the most straightforward way to write a feathers adapter for an express middleware? I know all express middlewares work out of the box with feathers, but they are not real registered servicesin the app. So to be able to add hooks, listen to events from them, there is a need to write an adapter."
ObjectId(59fd61d5c1668e6f02250fc3),"returning to the upload question.... I can fine upload image based on the guide. Even when I use socketio with feathers client and in the payload i insert already a datauri, then whole multer part is obsolete, because multer will fire on rest use and with multipart/form-data. But I need some clarification: 1. If i send images or large files over socketIO, what is the limits? I think the browser load up everything and sending it over socket, and the server catching the whole thing in memory and when finish it spits out to the blobstorage. And we are back to the situation when we want to avoid huge memory usage right? When I upload only small images, it won’t be a problem, but with video I think I’ll have some memory problems. The same with progress tracking. I cannot find with socketio a way to track the upload progress. Is any event emitting to track a longrunning request completion (it must be several frames to send to the server, and I think we can track that) 2. If we stick to REST, there is another ‘small’ glitch. I need to protect the /uploads endpoint, that only authenticated users can access it. With service it is easy, but the multer fires before the service and collect the whole file. The main question where the beforeHook function is fire, before the multer or as I think after the multer and before the service call? If it calls after the multer, how I can protect the endpoint from anonymous user? I don’t want to allow to overload the server with uploads even when they discarded later on.... Thanks"
ObjectId(59fd61d5c1668e6f02250fc4),"Hi, regarding the new populate: What is the correct way to recursively populate embedded mongoose object. For example I have an array of objectid and i want to populate that array, and i want to populate two property inside every object in that array?
   schemaPost = { body: String, comments: [objectID of ‘Comment’]}
   schemaComment ={body: String, likes[objectID of ‘User’]} 


1. step populate Post.comments 2. step populate every Post.comments.likes"
ObjectId(59fd61d5c1668e6f02250fc5),You are running a hook. What is the code in the after hooks which runs the hook?
ObjectId(59fd61d5c1668e6f02250fc6),Don't show extracts of code. What is the hook for example?
ObjectId(59fd61d5c1668e6f02250fc7),"Hello, i am using feathers with apollo, until now i was using url o query database. Now i want use it the service that already run to call on react component. i tried this for begin. import feathers from 'feathers' const app = feathers(); const regionService = app.service('Region'); let data = regionService.get(1).then(region => console.log(region.title)); but it does not anything, what is the correct usage of this?"
ObjectId(59fd61d5c1668e6f02250fc8),"what is the proper way to call let's say the message service to get a list of messages without using a http request and use the service clientSide with the socket and provide at the same time the token generated when I authenticate with it? this gives me my token in localStorage:
this.fApp = feathers()
            .configure(feathers.hooks())
            .configure(feathers.socketio(socket))
            .configure(feathers.authentication({ storage: window.localStorage }));
this.fApp.authenticate({
            'type': 'token',
            'email': 'email@address.com',
            'password': '123456'
        }).then(function(result){
            console.log('Authenticated!', result);
        }).catch(function(error){
            console.error('Error authenticating!', error);
        });

this get the messages list
testGet() {
        const messageService = this.fApp.service('messages');
        messageService.find({}).then(function(res) {
            console.log(""find res"", res);
        });
        
    }

but I get this: Unhandled rejection NotAuthenticated: Authentication token missing. I thought the service would use the token it just stored in localStorage?"
ObjectId(59fd61d5c1668e6f02250fc9),@daffl what is the hook.result used later for then? not very clear on that
ObjectId(59fd61d5c1668e6f02250fca),"Next, in the record to be joined, what is the name of the field being referred to by the record above?"
ObjectId(59fd61d5c1668e6f02250fcb),What is the name of the service to read the 2nd?
ObjectId(59fd61d5c1668e6f02250fcc),what is the correct way for importing a service from a different script?
